text,stars,sentiment
"Uzun zamandır denemek istediğim bir üründü. Tuhaf bir kokusu vardı. Yapısı, fırçası gayet güzel başta topaklanma yapar sandım ama yapmadı. Kullanımı ve sürümü çok kolay. Verdiği uzunluk gayet iyi, hacim fena değil, renk fena değil, kıvırma iyi. Kirpikleri yapıştırmıyor tam tersi açıyor ki ben çok severim. Fakat en sevdiğim yönü topaklanma yapmaması ve çıkarırken sorunsuz kirpik dökmeden çıkması oldu. Yeniden alınabilir.",4,Pozitif
Üründen oldukça memnun kaldım. Hem kirpiklerimi upuzun yapıyor hem de gür ve parlak gösteriyor. Kullandığım zaman gözlerimi ortaya çıkarıyor. Bitince yeniden almayı düşünüyorum çünkü fiyat olarak da oldukça uygun. Fiyat/performans açısından çok beğendiğimi söyleyebilirim. Tek sorunu suya karşı yeterince dayanıklı olmaması. Ama genel olarak değerlendirdiğimde küçük bir olumsuz detay olarak kalıyor bu sadece.,4,Pozitif
Günlük makyaj için ideal bir maskara bence. Kirpiklerimi birbirine yapıştırmadı bunu çok beğendim. Çok yoğun bir maskara olmadığı için makyaja gore birkac kat sürülebilir. Hacimi arttırmak için ikinci bir maskarayla kat geçilebilir. Kolay temizleniyor. Bende akma da yapmadı. Benim istediğim kirpikleri yapıştırmaması ve günlük makyaja uygun olmasıydı bence kesinlikle öyle.,4,Pozitif
Bu markanın başka bir ürününü kullanıyorum normalde. Ondan çok memnunum. Normalde fazla belli olan rimellerden hoşlanmam bu da öyle  ne hacim ne uzunluk veriyor ama yapış yapış bir görüntü olmuyor bu benim için önemli. Aynı zamanda daha doğal duruyor. Hacim konusunda eksi olsa da benim için yeterli. Ama sunduklarını vermiyor o yüzden başkaları için faydalı olmayabilir.,4,Pozitif
Günlük makyaj yapan biri değilim. Sadece özel günlerde makyaj yaparım.Doğal görünmekten yanayım. Bu maskara kirpiklerimi ağirlaştirmadan hacim verdi. Önceki maskaram kirpiklerimde kalıntı bırakarak ağırlaştırıyordu ve kullanıldığı belli oluyordu. Bu maskara ile kirpiklerim doğal bir hacim ve uzunluk kazandı. Ürünü genel olarak beğendim ve tercih edeceğim bir ürün.,4,Pozitif
"bu ürün bence günlük kullanım için tasarlanmış bir maskara. günlük hayatımda kesinlikle kullanırım zira günlük hayatta o kadar uzun, dolgun, hacimli kirpiklere ihtiyacımız olmuyor. Ayrıca maskara kirpiklerimi çok güzel ayırdı ve uzattı. özellikle tek tek ayırmasını sevdim. ancak bir geceye gidiyorsam bu maskaranın verdiği hacim ve uzunluktan memnun kalmazdım.",4,Pozitif
"Kısa kahverengi kirpiklerinden pek memnun olmayan, açık tenli, mavi gözlü bir insanım. Haliyle çok çeşit maskara deneme şansı buldum. Maskaraların çoğu, ince kirpikleri birbirine yapıştırdığı ve topaklanma yaptığı için, iyi maskaralarla karşılaştığım zaman mutlu oluyorum. Maskaradan beklentilerim: tel tel ayrılmış uzun ve hacimli kirpiklerim olsun, gün boyu akmasın, temizliği zor olmasın ve kısa sürede topaklanmasın. Bu maskarayı kullanmaya başlayalı 1 hafta olduğu için uzun vadede topaklanıyor mu bunu bilmiyorum ama kirpiklerimi tel tel uzatıp yoğun gösterdiği kesin. Eşim kirpiklerimdeki değişimi masanın diğer ucundan fark ettiğine göre, bu hacimli kirpikler için 5 puanı hak ettin Maybelline :)
Abdest alanlar ve gün içinde yüzünü tazelemek için su ile yıkayanlara bonus yorum; waterproof değil -üzerinde yazmıyor- ama yüzü su ile yıkayınca akmadı. Ayrıca gülerken 3-5 yaş geldi gözümden, o zaman da akmadı. Ama hunharca ağlarsam ne olur, onu bilemiyorum :)",5,Pozitif
maybelline new york the colossal mascara'yı düzenli olarak kullanan biri olarak bu maskarayı sürdüğüm kirpiklerimin daha yumuşak kaldığını hissettim. Elimle dokunduğumda hissettiğim yumuşak doku hoşuma gitti ve daha doğal geldi. Sürümü de daha yumuşak ve bu da güzel hissettiriyor. Ayrıca benim için kolay temizlenmesi de önemli. Sanırım siyahlığı çok yoğun olmadığından temizlenmesi de daha kolay. Ama çok yoğun siyahlık isteyenler memnun kalmayabilir. Kirpikleri tek tek ayırıyor. Ancak istediğim kadar fazla uzatmıyor. Aslında sanırım tüm bunlardan ötürü kullandığınız diğer maskaralara göre gözde duruşu çok daha doğal. Günlük kullanımda rahatlıkla tercih edebilirim.,5,Pozitif
Ürün daha önde duyup da fakat kullanmadığım bir üründü çok sevdiğim bir markadan vazgeçmek istemiyordum daha önce kullandığım fakat ihtiyacım olan bir kutuyu almam gerektiğinde içimde bu maskara vardı ve geçirdiğimiz günlerden dolayı makyaj malzemesine ihtiyacım vardı ve alacak yer yoktu . Canım sıkıldığında kendime vakit ayırdığımda makyajımda kullandım ve gözle görülür hacim ve kirpikleri ayırışını  çok beğendim. Çok memnun kaldım. Çok da tavsiye ederim. Daha önce kullandığım ürünün daha pahalı olmasına rağmen tercihim artık bu dur.🙏🏻🤍,5,Pozitif
Uzun zamandır almayı düşündüğüm bir maskaraydı ve sonunda alıp deneme fırsatı buldum.Gerçekten de   kirpiklerimi tek tek ayırıp hacim ve dolgunluk verdiğini söyleyebilirim. Kirpiklerim uzun ama kumral olduğu için uzun olduğu pek belli olmuyordu. Bu maskara kirpiklerimin uzunluğunu ortaya çıkardı diyebilirim.Takma kirpik etkisi yarattığını da söyleyebilirim.Kolejen içeren formülü ve devasa fırçası ise mükemmel.Çok memnun kaldım.Bundan sonraki maskaram kesinlikle bu.Herkese kesinlikle tavsiye ederim.,5,Pozitif
"Hayalim kıvrık, örümcek bacağı görüntüsü olmayan ayrık kirpiklerdi. Düz kirpiklerim olmasından ötürü ürünü inceledim ayrıca kirpik kıvırıcı kullanmaya da çekiniyordum. Fakat bu rimel vaadini yerine getiriyor kıvrık kirpiklere sahip oluyorsunuz. Sürüp dışarı çıktığımda arkadaşlarım kirpiklerimi hemen farketti ve yüzümü güzelleştirdiğini söylediler. Kirpiklerim uzun olmasına rağmen düz olduğundan çok fark edilmiyordu. Ama şimdi ürünü bitirmeden yenilerini stoklamaya başlayacağım.",5,Pozitif
"Maskara oldukça siyah ve kirpikleri tek tek ayırıp hacim ve de uzunluk veriyor. İlk defa bu kadar harika  etki yaratan bir maskara bulduğum için sevinçliyim. Herhangi bir akma, dökülme sorunu yaşamadım. Ayrıca çıkarırken de çıkmama, kirpik dökme sorunu yaşamadım.Orta boy ve hacimsiz kirpiklerimde uzun süre kullanacağım maskaramı buldum, merak edenler için denemelerini kesinlikle tavsiye ediyorum.",5,Pozitif
"Piyasadaki her maskarayı kullanmış olabilirim. Benim maskaralarda yaşadığım en büyük problem çok fazla topaklanıp dökülmesi, bu maskara yüzümde 17 saat civarı kaldı ve cok cok az seviyede döküldü bir iki adet. Bu benim için çok önemli bir özellik. Fırcasını da sevdim hem hacim verip uzatıyor hemde göz kapağına bulaşmıyor. Tabi üst üste sürmek lazım bir kaç kat sürünce istenen hacime ulaştırıyor.",5,Pozitif
"Günlük kullanımda bir maskaradan beklediğim hemen hemen her şeye sahip. Kirpikleri tek tek ayıran, göz kapaklarında asla ağırlık hissettirmeyen ve ikinci katta simsiyah yapan bir maskara. (Tek kat da doğal bir günlük görünüm için yeterli.) Benim gibi maskaram akmasın bulaşmasın, tek tek ayırıp uzatsın ve kirpiklerimde örümcek bacağı görüntüsü yaratmasın diyenlerin kesinlikle favorisi olacaktır.",5,Pozitif
"Her zaman kullandığım bir ürün. Bazen Maybelline nin başka maskarasını da kullanıyorum ama çoğunlukla bu maskarayı kullanıyorum. Fırçasından, verdiği hacimden, verdiği uzunluktan, kolojen içeren formüle sahip olmasından dolayı çok memnunum. Tabi ki herkeste aynı etki olmayabilir ama denemeden bilemezsiniz. Her zaman etrafımdakilere bu ürünü tavsiye ediyorum, etmeye de devam edeceğim.",5,Pozitif
Kısa kirpiklere sahipseniz aradığınız ürün tam da bu. Ürün kirpikleri uzatırken aynı zamanda hacim de veriyor. Bu sayede gözleriniz daha da büyüleyici oluyor. Üründen önce kirpik kıbırıcı kullanırsanız daha keskin bakışlara ulaşabilirsiniz. Aynı zamanda diğer rimeller gibi rahatsız edici bir kokusu da yok. Uzun çalışma günlerinizde rahatlıkla kullanabileceğiniz bir ürün.,5,Pozitif
Allık kullanımını genellikle pudra üzerine yaptığım için likit formda olmasını kullanışlı bulmadım. Nemlendirme bakım yapma gibi özellikleri kremler zaten sağlıyor allıkta bunların olması şart değil bence. Alacağım bir ürün değil.,1,Negatif
üzgün olarak belirtiyorum ki tester sekli yuzundemi yoksa yapisimi yani yuzumde dagilmadi hadi dedim tester yinede bütün gun kalsın bi deneyeyim ya elimi yüzümü degdigim an elimde kaldi ürünler üzgünüm cok begenemedim,1,Negatif
"Bu şekil ambalajda gelmesi hiç kullanışlı olmuyor 
El kremi olsa amenna aç sür 
Evet 
Ama tester da olsa daha iyi sunulmasını isterim bizlere 
Gerçek düzgün yorumlar yapabilmemiz adına",1,Negatif
"belki tester olduğu için bilmiyorum kullanım olarak zorlandım. toz allıklardan daha iyi performans alıyorum, bu likit formdakiler kalıp gibi yapışıyor.",1,Negatif
"Daha büyük formda ve pakette gönderilmesi takdirinde memnuniyetim olabilir belki 
Ama bu şekil bir kere sürebildim ve etkilenmedim",1,Negatif
Ten rengimden mi kaynaklı bilmiyorum ancak az bir kullanımda dahi palyaçoya benzedim hastalıklı bir görünüm verdi hemen sildim,1,Negatif
Benim tenimin renginden mi kaynaklı bilmem allığı  az bir şey sürünce palyaçolara benzedim çok kırmızı durdu.,1,Negatif
Açıkçası paket içerisinde kullanabileceğim çok fazla ürün göremedim çok da bir etkisini kendimde de göremedim,1,Negatif
allik zaten kullanmam kullandigim zamanlarda ozel gunlerde kullanirim toz allik kullanirim beyenmedim,1,Negatif
küçük bir kağıt parçası içerisinde geldi. kullanm kolaylığı yok idi. kokusu bir garip idi beğenmedim,1,Negatif
"Yıllarca makyajımın vazgeçilmezi olan Allığın ilgili marka nezdinde yorumum;

- Renk pigmentasyonu çok ağır, bir parça parmak ucuma alıp sürmek istedim. hem çok dağıldı, hem de allığın hafif renk veren halinden ziyade ben buradayım izlenimini fazlaca yarattı. 

sade ama şık takılmayı sevenlerin radarına girmeyecek bir ürün bence.",2,Negatif
kullanımı zor. anlatıldığı gibi kalıcılığı ve görünüşünü beğenmedim. Ayrıca denenmesi için gönrelen renk kullanabileceğim renk skalasında değildi. Bu tarz ürünlerin denenmesi için birden fazla renk seçeneğinin gönderilemi gerektiğini düşünüyorum.,2,Negatif
Çok fazla beğenmedim. Yoğun fondöten kullanan birisiyim. Fontotenin yoğunluğunu azalttı. Ton olarak güzel bi renk ama aldığı uyguluycam diye alt katmanda ki fondöten bozuluyor.,2,Negatif
Açıkçası çok sevinmedim çünkü gelen ürünün içinde bile kullanmaya değer bir krem de yoktu cildimi de pek bir etkisi olmadı ben beğenemedim beğenemedim,2,Negatif
Orijinal ürününün kullanımı nasıldır bilemiyorum ama numune geleni kullanmak çok zordu. Renk baya yoğundu ama kalıcılığını beğenmedim,2,Negatif
Kolay dağılmıyor iyice yedirmek lazım. Nemli cilde uygulamak gerekli aksi halde yoğun bir şekilde kalıyor. Pek hoşlanmadım.,2,Negatif
Allık kullanımın dışında bir ürün olmuş çok zekice fakat sıvı forma olduğu için normal allıktaki görüntüyü alamadım.,2,Pozitif
Ürünü uyguladığınızda kalıcılığı çok fazla. Fakat doğal durmuyor. Ben ürünün bu formunu tercih etmem.,2,Negatif
"Rengi güzel fakat kalıcı değildi, hemen uçup gittiğini düşünüyorum, toz allık tercih ederim.",2,Negatif
Tester paketinden kullanmak zordu.o yüzden bı kere denedim ve tekrar kullanmadım,2,Negatif
ürünü genel olarak begensem de tonu bana fazla turuncu geldi  daha yanık kırmızı vs olsa daha guzel olrdu yda gül tonları. onun harıcınde kagıttan alıp uygulamasını zor buldum ve actıktan sonra kalanı saklamak isterken atmak zorunda kaldım,3,Negatif
Normalde allık kullanmayan ve sevmeyen kişilerin tercihi olmamalı kalıcılığı güzel o yüzden doğal görünümü yok yada ben beceremedim nemlendirmesi iyi likit formülü güzel allık sevenler tercih edebilir ama sevmeyenler için önermem,3,Negatif
Kendi cildim çok çabuk kızaran bir yapıya sahip olduğum için bana çok pembe geldi. Ama likit formda olması ve yüzde dağılması gayet iyiydi. Gün boyu da kalıcılığını korudu. İçindeki hafif parlaklık güzel görünüyordu.,3,Pozitif
Tester olarak kullanma fırsatım oldu ama pek kalıcı bulamadım. Belki de tester olduğu için doğru bir şekilde uygulayamamış olabilirim. Ürünün orjinal kullanım boyutunu alıp denediğimde belki fikirlerim değişebilir,3,Negatif
sabah işe giderken sürüp öğleden sonra az da olsa yenilemeniz gerekebilir kalıcığı bana az geldi ama kullanımı çok pratik. oıt pıt hemen 1-2 damla sürüp doğal görünüm sağlayabilirsiniz,3,Pozitif
Ben çok sevemedim sürümü kolay krem şeklinde olduğu için sadece iki kere kullanabildim keşke aç kapa bişeyin içinde yollasalar benim için kalıcılık önemli malesef pek kalıcı değildi,3,Negatif
Ben ürünün rengini sevmedim benim tenimde ürün çok koyu duruyor azıcık sürsen de çok pembe pembe duruyorsun daha önce satın almıştım bu özelliği dışında kolay sürülebilmesi çok iyi,3,Negatif
ürün format olarak güzel düşünülse de gelen numunenin rengi tenime uygun olmadığından sürdüğüm gibi silmek zorunda kaldım. bu yüzden çok değerlendirme şansım da olamadı.,3,Negatif
Ürün uygulaması kolay güzel dağılıyor. Çok pigmentli az alıp hemen uygulamak gerekiyor. Olumsuz yönü bir kaç saat içinde uçup gitmesi. Kalıcılığı başarılı değil.,3,Negatif
Allik rengi cok hos aslinda ruj olarak bile kullanilabilir. Fakat ben likit olmasindan ötürü uygulama yaparken zorlandim. Fakat kuru ciltler icin cok mantikli.,3,Pozitif
"Toz allık kullanan biri olarak likit kullanımını daha beğendim. Toz allık gün içinde yüzümde kalmıyor, ama likit gün boyu yüzümde uçup gitmiyor. Yapısından dolayı da kuruluk hissi vermiyor yüzümde. En önemlisi de sanki kendinden kızarık yanaklarım var gibi durması makyaj ile kızartılan yapmacık olmayan görüntüsü. Beni tek zorlayan nokta alışık olmadığım için uygulamakta bir tık zorlandım ama aşılmayacak bir sıkıntı değildi 😉",4,Pozitif
Normalde allık kullanmıyorum sürmeyi beceremediğim için aşırı duruyor ve beğenmiyorum diye fakat bu ürün likit olduğu için sanırım kullanımı aşırı basit ve ciltte abartılı durmuyor. Gün boyu kalıcıydı tazelemem gerekmedi bu da benim için büyük artı çünkü günün temposunda yüzümde ne oluyor kontrol etmem zor oluyor unutuyorum. Cildimi asla kurutmadı nemini beğendim. Sabah sür çık ve cildinde unut aşırı pratik bir ürün,4,Pozitif
oldukça güzel bir rengi var bu Alligin ciltte canlı bir görünüm sunuyor kolay uygulanıyor aynı zamanda gerçekten nemlendiriyor bu bakımdan sevdim. bana gelen renk oldukça hoş ve almak isteyeceğim bir yön oldu. Ama soyle bir konuya da deyinecegim deneme boy üründe bu ambalaj biraz sıkıntı oldu diyebilirim çok dikkatli açmak gerekti ve ürün biraz ziyan oldu. bu bakımdan sevemedim sadece ürün güzel,4,Pozitif
"Ürün gayet başarılı yüzümde çok doğal ve ipeksi durdu ancak en azından küçük bir kutu içerisinde gönderilebilirdi bu şekilde gelmesi kullanımı zorlaştırıyor. Ürün yapısına gelecek olursak sürümü ve yüze dağılımı gayet kolay gün boyunca da kalıcı, makyaj çantama ekleyeceğim bir Ürün ve herkese de tavsiye ederim alıp kullanılabilir kesinlikle",4,Pozitif
genel olarak allık kullanmayan birisiyim ancak bu ürünün oluşturduğu doğal görüntü yumuşak. ￼ uygulaması çok kolay bir damlayanğıma değdirip yaydığımda güzel bir görüntü elde ediliyor eskilerlerimizin yaptığı ruju yan yana sürüp yayma mantığı:) küçük olması da orijinal boyunun satın alınabilirliği arttırıyor dudağa da uygulanabilir bence,4,Pozitif
bu ürünü zaten kullanıyorum. en sevdiğim allığım. bundan başka kullandığım bir allığım yok. ama keşke kalıcı olsa. kıpkırmızı sürsem bile 1-2 saat içerisinde yok gibi oluyor. eğer kalıcılığı da olsa dünyanın en iyi allığı derdim. ama yine de seviyorum. başka allık alma ihtiyacı hissetmedim. gün içerisinde tazeleyerek sorunu çözdüm,4,Pozitif
